reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rmg_rxn_3150,RMG,[N-]=[NH+]CCC,[CH2]OCC[CH]O,7,2,2,False,8,1,0
rmg_rxn_3151,RMG,[N-]=[NH+]CCC,[CH2]CCOC[O],7,2,2,False,8,1,0
rmg_rxn_3152,RMG,[N-]=[NH+]CCC,[CH2]C[CH]OCO,7,2,2,False,8,1,0
rmg_rxn_3153,RMG,[N-]=[NH+]CCC,[CH2]CCO[CH]O,7,2,2,False,8,1,0
rmg_rxn_3154,RMG,[O-][NH+]=CC,[N-][NH+]=CCC,5,3,1,False,5,2,0
rmg_rxn_3155,RMG,[N-]=[NH+]CCC,COC[CH]C[O],7,2,2,False,8,1,0
rmg_rxn_3156,RMG,[N-]=[NH+]CCC,CO[CH]CC[O],7,2,2,False,8,1,0
rmg_rxn_3157,RMG,[N-]=[NH+]CCC,[CH2]OCCC[O],7,2,2,False,8,1,0
rmg_rxn_3158,RMG,[N-]=[NH+]CCC,C[CH]COC[O],7,2,2,False,8,1,0
rmg_rxn_3159,RMG,[N-]=[NH+]CCC,CC[CH]OC[O],7,2,2,False,8,1,0
rmg_rxn_3160,RMG,[N-]=[NH+]CCC,[CH2]CCOC[O],7,2,2,False,8,1,0
rmg_rxn_3161,RMG,[N-][NH+]=CCC,[NH-][NH+]=CCC,6,4,0,False,6,2,0
rmg_rxn_3162,RMG,[OH],[N-]=[NH+]CCC,3,2,1,False,3,1,0
rmg_rxn_3163,RMG,N=O,[N-][NH+]=CCC,3,3,1,False,3,2,0
rmg_rxn_3164,RMG,[CH2]N=O,[CH]CC,4,1,1,False,3,1,0
rmg_rxn_3165,RMG,[N]N,[CH2]N=O,1,3,1,False,2,1,0
rmg_rxn_3166,RMG,[CH2]N=O,CC[N],3,2,1,False,3,1,0
rmg_rxn_3167,RMG,[O]O,[O]N=[CH],1,1,3,False,2,1,0
rmg_rxn_3168,RMG,[CH2]N=O,[CH2]OCCC[O],5,1,3,False,6,1,0
rmg_rxn_3169,RMG,[CH2]N=O,[CH2]OCCC[O],5,1,3,False,6,1,0
rmg_rxn_3170,RMG,[CH2]N=O,[CH2]CCOC[O],5,1,3,False,6,1,0
rmg_rxn_3171,RMG,[CH2]N=O,[CH2]CCOC[O],5,1,3,False,6,1,0
rmg_rxn_3172,RMG,[OH],[CH2]N=O,1,1,2,False,1,1,0
rmg_rxn_3173,RMG,[NH]N=O,[CH2]N=O,1,3,2,False,2,2,0
rmg_rxn_3174,RMG,[NH]N=O,[CH2]N=O,1,3,2,False,2,2,0
rmg_rxn_3175,RMG,[CH2]N=O,[CH2]N=O,2,2,2,False,2,2,0
rmg_rxn_3176,RMG,N=O,[O]N=[CH],1,2,2,False,1,2,0
rmg_rxn_3177,RMG,[CH2]N=O,[CH2]C#CC,5,1,1,False,3,1,1
rmg_rxn_3178,RMG,[CH2]N=O,[O-][NH+][CH]C,3,2,2,False,4,1,0
rmg_rxn_3179,RMG,[CH2]N=O,CC[S],3,1,1,False,3,1,0
rmg_rxn_3180,RMG,[CH2]N=O,[CH2]SCC,4,1,1,False,4,1,0
rmg_rxn_3181,RMG,[CH2]N=O,[CH2]CC,4,1,1,False,3,1,0
rmg_rxn_3182,RMG,[N-]=[NH2+],[O]N=[CH],1,3,1,False,1,2,0
rmg_rxn_3183,RMG,[CH2]N=O,[O-][NH+]C[CH2],3,2,2,False,4,1,0
rmg_rxn_3184,RMG,[CH2]N=O,CC=N[O],3,2,2,False,3,2,0
rmg_rxn_3185,RMG,[CH2]N=O,CC=N[O],3,2,2,False,3,2,0
rmg_rxn_3186,RMG,[CH2]N=O,CC=N[O],3,2,2,False,3,2,0
rmg_rxn_3187,RMG,[CH2]N=O,[CH2]CSCC,5,1,1,False,5,1,0
rmg_rxn_3188,RMG,[CH2]N=O,C[CH]CC,5,1,1,False,4,1,0
rmg_rxn_3189,RMG,[CH2]N=O,[CH2]OCCC,5,1,2,False,5,1,0
rmg_rxn_3190,RMG,[CH2]N=O,[CH2]CCC,5,1,1,False,4,1,0
rmg_rxn_3191,RMG,[CH2]N=O,[CH]1OCCCO1,5,1,3,False,7,1,0
rmg_rxn_3192,RMG,[CH2]N=O,CCS[CH]C,5,1,1,False,5,1,0
rmg_rxn_3193,RMG,[SH],[CH2]N=O,1,1,1,False,1,1,0
rmg_rxn_3194,RMG,[CH2]N=O,C=C=[N],3,2,1,False,1,3,0
rmg_rxn_3195,RMG,[CH2]N=O,[O-][N+](=N)[CH2],2,3,2,False,3,2,0
rmg_rxn_3196,RMG,[CH2]N=O,[O-][N+](=N)[CH2],2,3,2,False,3,2,0
rmg_rxn_3197,RMG,[CH2]N=O,[O-][N+](=[N])C,2,3,2,False,3,2,0
rmg_rxn_3198,RMG,[CH2]N=O,[O-][N+](=[N])C,2,3,2,False,3,2,0
rmg_rxn_3199,RMG,[CH2]N=O,[CH2]COCCC,6,1,2,False,6,1,0
rmg_rxn_3200,RMG,[CH2]N=O,CC[O],3,1,2,False,3,1,0
rmg_rxn_3201,RMG,[CH2]N=O,[CH2]CN=O,3,2,2,False,3,2,0
rmg_rxn_3202,RMG,[CH2]N=O,[CH]1COCOC1,5,1,3,False,7,1,0
rmg_rxn_3203,RMG,[CH2]N=O,C[CH]COCC,6,1,2,False,6,1,0
rmg_rxn_3204,RMG,[CH2]N=O,[CH2]CCOCC,6,1,2,False,6,1,0
rmg_rxn_3205,RMG,[CH2]N=O,[CH]1CCOCO1,5,1,3,False,7,1,0
rmg_rxn_3206,RMG,[CH2]N=O,C[CH]OCCC,6,1,2,False,6,1,0
rmg_rxn_3207,RMG,[CH2]N=O,[CH2]COCC,5,1,2,False,5,1,0
rmg_rxn_3208,RMG,[CH2]N=O,CCC[O],4,1,2,False,4,1,0
rmg_rxn_3209,RMG,[CH2]N=O,CC[CH]OCC,6,1,2,False,6,1,0
rmg_rxn_3210,RMG,[CH2]N=O,[CH]=CC,4,1,1,False,2,2,0
rmg_rxn_3211,RMG,[CH2]N=O,[CH2]C[N]O,3,2,2,False,4,1,0
rmg_rxn_3212,RMG,[CH2]N=O,[N-][NH+]([O])C,2,3,2,False,4,1,0
rmg_rxn_3213,RMG,[CH2]N=O,[C]1=CC=C[CH]C1,7,1,1,False,5,3,0
rmg_rxn_3214,RMG,[C]#N,[CH2]N=O,2,2,1,False,1,1,1
rmg_rxn_3215,RMG,[CH2]N=O,[C]1=C[CH]CC=C1,7,1,1,False,5,3,0
rmg_rxn_3216,RMG,[CH2]N=O,[O-][NH+]([NH])[CH2],2,3,2,False,4,1,0
rmg_rxn_3217,RMG,[CH2]N=O,[C]#CC,4,1,1,False,2,1,1
rmg_rxn_3218,RMG,[CH2]N=O,[CH2]CC[O],4,1,2,False,4,1,0
rmg_rxn_3219,RMG,[CH2]N=O,[CH2]CCOC=O,5,1,3,False,5,2,0
rmg_rxn_3220,RMG,[O],[CH2]N=O,1,1,2,False,1,1,0
rmg_rxn_3221,RMG,[O-][N+]=O,[CH2]N=O,1,2,3,False,2,2,0
rmg_rxn_3222,RMG,[CH2]N=O,[CH2]OCCC=O,5,1,3,False,5,2,0
rmg_rxn_3223,RMG,[CH2]N=O,[CH2]OCC[CH]O,5,1,3,False,6,1,0
rmg_rxn_3224,RMG,[CH2]N=O,[CH2]CO[CH2],4,1,2,False,4,1,0
rmg_rxn_3225,RMG,[CH2]N=O,[CH2]C[CH]OCO,5,1,3,False,6,1,0
rmg_rxn_3226,RMG,[CH2]N=O,[CH2]CCO[CH]O,5,1,3,False,6,1,0
rmg_rxn_3227,RMG,[CH2]N=O,CC[CH]OC[O],5,1,3,False,6,1,0
rmg_rxn_3228,RMG,[CH2]N=O,C=CCOC[O],5,1,3,False,5,2,0
rmg_rxn_3229,RMG,[CH2]N=O,[CH2]O[CH]CCO,5,1,3,False,6,1,0
rmg_rxn_3230,RMG,[CH2]N=O,[CH2]OC[CH]CO,5,1,3,False,6,1,0
rmg_rxn_3231,RMG,[CH2]N=O,CO[CH]CC[O],5,1,3,False,6,1,0
rmg_rxn_3232,RMG,[CH2]N=O,COC[CH]C[O],5,1,3,False,6,1,0
rmg_rxn_3233,RMG,[CH2]N=O,C[CH]COC[O],5,1,3,False,6,1,0
rmg_rxn_3234,RMG,[CH2]N=O,[N-][NH+]=CCC,4,3,1,False,4,2,0
rmg_rxn_3235,RMG,[CH2]N=O,[N-][NH+]=CCC,4,3,1,False,4,2,0
rmg_rxn_3236,RMG,[CH2]N=O,[CH2]C[CH2],4,1,1,False,3,1,0
rmg_rxn_3237,RMG,[CH2]N=O,[CH2]C[O],3,1,2,False,3,1,0
rmg_rxn_3238,RMG,[CH2]N=O,[CH2]CS,3,1,1,False,3,1,0
rmg_rxn_3239,RMG,[CH2]N=O,[O]N1CC1,3,2,2,False,5,1,0
rmg_rxn_3240,RMG,[CH2]N=O,[O]N1CC1,3,2,2,False,5,1,0
rmg_rxn_3241,RMG,[CH2],[CH2]N=O,2,1,1,False,1,1,0
rmg_rxn_3242,RMG,[CH2]N=O,[CH2]CCO[CH2],5,1,2,False,5,1,0
rmg_rxn_3243,RMG,[CH2]N=O,CC[N][O],3,2,2,False,4,1,0
rmg_rxn_3244,RMG,[O]N=[CH],[CH]1C=CC=CC1,7,1,1,False,5,3,0
rmg_rxn_3245,RMG,[N-]=[NH+]C(=[C]C)C,CCCC,8,2,0,False,6,2,0
rmg_rxn_3246,RMG,[N-]=[NH+]C(=[C]C)C,CCCC,8,2,0,False,6,2,0
rmg_rxn_3247,RMG,[N-]=[NH+]C(=[C]C)C,CCCOCC,9,2,1,False,8,2,0
rmg_rxn_3248,RMG,[N-]=[NH+]C(=[C]C)C,CCCOCC,9,2,1,False,8,2,0
rmg_rxn_3249,RMG,[N-]=[NH+]C(=[C]C)C,CCCOCC,9,2,1,False,8,2,0
rmg_rxn_3250,RMG,[N-]=[NH+]C(=[C]C)C,CCCOCC,9,2,1,False,8,2,0
rmg_rxn_3251,RMG,[N-]=[NH+]C(=[C]C)C,CCCOCC,9,2,1,False,8,2,0
rmg_rxn_3252,RMG,[N-]=[NH+]C(=[C]C)C,C1COCOC1,8,2,2,False,9,2,0
rmg_rxn_3253,RMG,[N-]=[NH+]C(=[C]C)C,C1COCOC1,8,2,2,False,9,2,0
rmg_rxn_3254,RMG,[N-]=[NH+]C(=[C]C)C,C1COCOC1,8,2,2,False,9,2,0
rmg_rxn_3255,RMG,[SH],[N-]=[NH+]C(=CC)C,4,2,0,False,3,2,0
rmg_rxn_3256,RMG,[N-]=[NH+]C(=CC)C,CCS[CH]C,8,2,0,False,7,2,0
rmg_rxn_3257,RMG,[N-]=[NH+]C(=[C]C)C,CCSCC,8,2,0,False,7,2,0
rmg_rxn_3258,RMG,CCN=O,[N-]=[NH+]C(=[C]C)C,6,3,1,False,5,3,0
rmg_rxn_3259,RMG,CCN=O,[N-]=[NH+]C(=[C]C)C,6,3,1,False,5,3,0
rmg_rxn_3260,RMG,[O-][N+](=N)C,[N-]=[NH+]C(=[C]C)C,5,4,1,False,5,3,0
rmg_rxn_3261,RMG,[O-][N+](=N)C,[N-]=[NH+]C(=[C]C)C,5,4,1,False,5,3,0
rmg_rxn_3262,RMG,C=C=[N],[N-]=[NH+]C(=CC)C,6,3,0,False,3,4,0
rmg_rxn_3263,RMG,[CH2]C#CC,[N-]=[NH+]C(=CC)C,8,2,0,False,5,2,1
rmg_rxn_3264,RMG,[O],[N-]=[NH+]C(=CC)C,4,2,1,False,3,2,0
rmg_rxn_3265,RMG,ON=O,[N-]=[NH+]C(=[C]C)C,4,3,2,False,4,3,0
rmg_rxn_3266,RMG,[CH2],[N-]=[NH+]C(=CC)C,5,2,0,False,3,2,0
rmg_rxn_3267,RMG,[CH2]N=O,[N-]=[NH+]C(=[C]C)C,5,3,1,False,4,3,0
rmg_rxn_3268,RMG,CC[NH],[N-]=[NH+]C(=[C]C)C,6,3,0,False,5,2,0
rmg_rxn_3269,RMG,[NH]N,[N-]=[NH+]C(=[C]C)C,4,4,0,False,4,2,0
rmg_rxn_3270,RMG,[CH]CC,[N-]=[NH+]C(=CC)C,7,2,0,False,5,2,0
rmg_rxn_3271,RMG,[CH2]CC,[N-]=[NH+]C(=[C]C)C,7,2,0,False,5,2,0
rmg_rxn_3272,RMG,[CH2]OCC,[N-]=[NH+]C(=[C]C)C,7,2,1,False,6,2,0
rmg_rxn_3273,RMG,CCS,[N-]=[NH+]C(=[C]C)C,6,2,0,False,5,2,0
rmg_rxn_3274,RMG,CCS,[N-]=[NH+]C(=[C]C)C,6,2,0,False,5,2,0
rmg_rxn_3275,RMG,[O-][N+](=[N])C,[N-]=[NH+]C(=CC)C,5,4,1,False,5,3,0
rmg_rxn_3276,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]OCCC,8,2,1,False,7,2,0
rmg_rxn_3277,RMG,CC=NO,[N-]=[NH+]C(=[C]C)C,6,3,1,False,5,3,0
rmg_rxn_3278,RMG,CCCO,[N-]=[NH+]C(=[C]C)C,7,2,1,False,6,2,0
rmg_rxn_3279,RMG,CC[O],[N-]=[NH+]C(=[C]C)C,6,2,1,False,5,2,0
rmg_rxn_3280,RMG,CCC[O],[N-]=[NH+]C(=[C]C)C,7,2,1,False,6,2,0
rmg_rxn_3281,RMG,[CH]=CC,[N-]=[NH+]C(=CC)C,7,2,0,False,4,3,0
rmg_rxn_3282,RMG,CCO,[N-]=[NH+]C(=[C]C)C,6,2,1,False,5,2,0
rmg_rxn_3283,RMG,[O]O,[N-]=[NH+]C(=[C]C)C,4,2,2,False,4,2,0
rmg_rxn_3284,RMG,[O-][NH+]CC,[N-]=[NH+]C(=[C]C)C,6,3,1,False,6,2,0
rmg_rxn_3285,RMG,[O-][NH+]CC,[N-]=[NH+]C(=[C]C)C,6,3,1,False,6,2,0
rmg_rxn_3286,RMG,[O-][NH+]CC,[N-]=[NH+]C(=[C]C)C,6,3,1,False,6,2,0
rmg_rxn_3287,RMG,CCC,[N-]=[NH+]C(=[C]C)C,7,2,0,False,5,2,0
rmg_rxn_3288,RMG,[CH2]SCC,[N-]=[NH+]C(=CC)C,7,2,0,False,6,2,0
rmg_rxn_3289,RMG,CC[N]O,[N-]=[NH+]C(=[C]C)C,6,3,1,False,6,2,0
rmg_rxn_3290,RMG,CN=O,[N-]=[NH+]C(=[C]C)C,5,3,1,False,4,3,0
rmg_rxn_3291,RMG,[N-]=[NH+]C(=[C]C)C,CCOCC,8,2,1,False,7,2,0
rmg_rxn_3292,RMG,[C]#CC,[N-]=[NH+]C(=CC)C,7,2,0,False,4,2,1
rmg_rxn_3293,RMG,[N-]=[NH+]C(=[C]C)C,CCCOC,8,2,1,False,7,2,0
rmg_rxn_3294,RMG,[O-][NH+]=N,[N-]=[NH+]C(=[C]C)C,4,4,1,False,4,3,0
rmg_rxn_3295,RMG,[C]#N,[N-]=[NH+]C(=CC)C,5,3,0,False,3,2,1
rmg_rxn_3296,RMG,[N-]=[NH+]C(=[C]C)C,[CH]1C=CC=CC1,10,2,0,False,7,4,0
rmg_rxn_3297,RMG,[N-]=[NH+]C(=CC)C,[C]1=C[CH]CC=C1,10,2,0,False,7,4,0
rmg_rxn_3298,RMG,[O-][N+](=N)[CH2],[N-]=[NH+]C(=CC)C,5,4,1,False,5,3,0
rmg_rxn_3299,RMG,[O-][NH+]([NH])C,[N-]=[NH+]C(=[C]C)C,5,4,1,False,6,2,0
rmg_rxn_3300,RMG,[O-][NH+]([NH])C,[N-]=[NH+]C(=[C]C)C,5,4,1,False,6,2,0
rmg_rxn_3301,RMG,[N-]=[NH2+],[N-]=[NH+]C(=[C]C)C,4,4,0,False,3,3,0
rmg_rxn_3302,RMG,[O-][NH+]1CC1,[N-]=[NH+]C(=[C]C)C,6,3,1,False,7,2,0
rmg_rxn_3303,RMG,[N-]=[NH+]C(=[C]C)C,COCCC=O,8,2,2,False,7,3,0
rmg_rxn_3304,RMG,[N-]=[NH+]C(=[C]C)C,C=CCOCO,8,2,2,False,7,3,0
rmg_rxn_3305,RMG,[N-]=[NH+]C(=[C]C)C,CCCOC=O,8,2,2,False,7,3,0
rmg_rxn_3306,RMG,ON1CC1,[N-]=[NH+]C(=[C]C)C,6,3,1,False,7,2,0
rmg_rxn_3307,RMG,NN=O,[N-]=[NH+]C(=[C]C)C,4,4,1,False,4,3,0
rmg_rxn_3308,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]OCCCO,8,2,2,False,8,2,0
rmg_rxn_3309,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]OCCCO,8,2,2,False,8,2,0
rmg_rxn_3310,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]OCCCO,8,2,2,False,8,2,0
rmg_rxn_3311,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]OCCCO,8,2,2,False,8,2,0
rmg_rxn_3312,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]CCOCO,8,2,2,False,8,2,0
rmg_rxn_3313,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]CCOCO,8,2,2,False,8,2,0
rmg_rxn_3314,RMG,[N-]=[NH+]C(=[C]C)C,[CH2]CCOCO,8,2,2,False,8,2,0
rmg_rxn_3315,RMG,[O-][NH+]=CC,[N-]=[NH+]C(=[C]C)C,6,3,1,False,5,3,0
rmg_rxn_3316,RMG,[N-]=[NH+]C(=[C]C)C,COCCC[O],8,2,2,False,8,2,0
rmg_rxn_3317,RMG,[N-]=[NH+]C(=[C]C)C,COCCC[O],8,2,2,False,8,2,0
rmg_rxn_3318,RMG,[N-]=[NH+]C(=[C]C)C,COCCC[O],8,2,2,False,8,2,0
rmg_rxn_3319,RMG,[N-]=[NH+]C(=[C]C)C,CCCOC[O],8,2,2,False,8,2,0
rmg_rxn_3320,RMG,[N-]=[NH+]C(=[C]C)C,CCCOC[O],8,2,2,False,8,2,0
rmg_rxn_3321,RMG,[N-]=[NH+]C(=[C]C)C,CCCOC[O],8,2,2,False,8,2,0
rmg_rxn_3322,RMG,[NH-][NH+]=CCC,[N-]=[NH+]C(=[C]C)C,7,4,0,False,6,3,0
rmg_rxn_3323,RMG,[OH],[N-]=[NH+]C(=CC)C,4,2,1,False,3,2,0
rmg_rxn_3324,RMG,N=O,[N-]=[NH+]C(=[C]C)C,4,3,1,False,3,3,0
rmg_rxn_3325,RMG,[N-]=[NH+]CCC,[N-]=[NH+]C(=[C]C)C,7,4,0,False,6,3,0
rmg_rxn_3326,RMG,[O-][NH+]=N,[CH]CC,3,2,1,False,3,1,0
rmg_rxn_3327,RMG,[O-][NH+]=[N],[NH]N,0,4,1,False,2,1,0
rmg_rxn_3328,RMG,[O-][NH+]=[N],CC[NH],2,3,1,False,3,1,0
rmg_rxn_3329,RMG,[O][O],[O-][NH+]=N,0,2,3,False,2,1,0
rmg_rxn_3330,RMG,[O-][NH+]=N,[CH2]OCCC[O],4,2,3,False,6,1,0
rmg_rxn_3331,RMG,[O-][NH+]=N,[CH2]OCCC[O],4,2,3,False,6,1,0
rmg_rxn_3332,RMG,[O-][NH+]=N,[CH2]CCOC[O],4,2,3,False,6,1,0
rmg_rxn_3333,RMG,[O-][NH+]=N,[CH2]CCOC[O],4,2,3,False,6,1,0
rmg_rxn_3334,RMG,[OH],[O-][NH+]=N,0,2,2,False,1,1,0
rmg_rxn_3335,RMG,[O-][NH+]=[N],NN=O,0,4,2,False,2,2,0
rmg_rxn_3336,RMG,[O-][NH+]=[N],[O-][NH+]=N,0,4,2,False,2,2,0
rmg_rxn_3337,RMG,[O-][NH+]=[N],CN=O,1,3,2,False,2,2,0
rmg_rxn_3338,RMG,N=O,[O-][NH+]=[N],0,3,2,False,1,2,0
rmg_rxn_3339,RMG,[O-][NH+]=[N],CC#CC,4,2,1,False,3,1,1
rmg_rxn_3340,RMG,[O-][NH+]=[N],[O-][NH+]CC,2,3,2,False,4,1,0
rmg_rxn_3341,RMG,[O-][NH+]=[N],CCS,2,2,1,False,3,1,0
rmg_rxn_3342,RMG,[O-][NH+]=N,[CH2]SCC,3,2,1,False,4,1,0
rmg_rxn_3343,RMG,[O-][NH+]=N,[CH2]CC,3,2,1,False,3,1,0
rmg_rxn_3344,RMG,[O-][NH+]=[N],[N-]=[NH2+],0,4,1,False,1,2,0
rmg_rxn_3345,RMG,[O-][NH+]=N,[O-][NH+]C[CH2],2,3,2,False,4,1,0
rmg_rxn_3346,RMG,[O-][NH+]=[N],CC=NO,2,3,2,False,3,2,0
rmg_rxn_3347,RMG,[O-][NH+]=[N],CCN=O,2,3,2,False,3,2,0
rmg_rxn_3348,RMG,[O-][NH+]=[N],[O-][NH+]=CC,2,3,2,False,3,2,0
rmg_rxn_3349,RMG,[O-][NH+]=N,[CH2]CSCC,4,2,1,False,5,1,0
rmg_rxn_3350,RMG,[O-][NH+]=N,C[CH]CC,4,2,1,False,4,1,0
rmg_rxn_3351,RMG,[O-][NH+]=N,[CH2]OCCC,4,2,2,False,5,1,0
rmg_rxn_3352,RMG,[O-][NH+]=N,[CH2]CCC,4,2,1,False,4,1,0
rmg_rxn_3353,RMG,[O-][NH+]=N,[CH]1OCCCO1,4,2,3,False,7,1,0
rmg_rxn_3354,RMG,[O-][NH+]=[N],CCSCC,4,2,1,False,5,1,0
rmg_rxn_3355,RMG,[O-][NH+]=[N],S,0,2,1,False,1,1,0
rmg_rxn_3356,RMG,[O-][NH+]=N,C=C=[N],2,3,1,False,1,3,0
rmg_rxn_3357,RMG,[O-][NH+]=N,[O-][N+](=N)[CH2],1,4,2,False,3,2,0
rmg_rxn_3358,RMG,[O-][NH+]=N,[O-][N+](=N)[CH2],1,4,2,False,3,2,0
rmg_rxn_3359,RMG,[O-][NH+]=N,[O-][N+](=[N])C,1,4,2,False,3,2,0
rmg_rxn_3360,RMG,[O-][NH+]=N,[O-][N+](=[N])C,1,4,2,False,3,2,0
rmg_rxn_3361,RMG,[O-][NH+]=N,[CH2]COCCC,5,2,2,False,6,1,0
rmg_rxn_3362,RMG,[O-][NH+]=N,CC[O],2,2,2,False,3,1,0
rmg_rxn_3363,RMG,[O-][NH+]=N,[CH2]CN=O,2,3,2,False,3,2,0
rmg_rxn_3364,RMG,[O-][NH+]=N,[CH]1COCOC1,4,2,3,False,7,1,0
rmg_rxn_3365,RMG,[O-][NH+]=N,C[CH]COCC,5,2,2,False,6,1,0
rmg_rxn_3366,RMG,[O-][NH+]=N,[CH2]CCOCC,5,2,2,False,6,1,0
rmg_rxn_3367,RMG,[O-][NH+]=N,[CH]1CCOCO1,4,2,3,False,7,1,0
rmg_rxn_3368,RMG,[O-][NH+]=N,C[CH]OCCC,5,2,2,False,6,1,0
rmg_rxn_3369,RMG,[O-][NH+]=N,[CH2]COCC,4,2,2,False,5,1,0
rmg_rxn_3370,RMG,[O-][NH+]=N,CCC[O],3,2,2,False,4,1,0
rmg_rxn_3371,RMG,[O-][NH+]=N,CC[CH]OCC,5,2,2,False,6,1,0
rmg_rxn_3372,RMG,[O-][NH+]=N,[CH]=CC,3,2,1,False,2,2,0
rmg_rxn_3373,RMG,[O-][NH+]=N,[CH2]C[N]O,2,3,2,False,4,1,0
rmg_rxn_3374,RMG,[O-][NH+]=[N],[O-][NH+]([NH])C,1,4,2,False,4,1,0
rmg_rxn_3375,RMG,[O-][NH+]=N,[C]1=CC=C[CH]C1,6,2,1,False,5,3,0
rmg_rxn_3376,RMG,[O-][NH+]=N,[C]#N,1,3,1,False,1,1,1
rmg_rxn_3377,RMG,[O-][NH+]=N,[C]1=C[CH]CC=C1,6,2,1,False,5,3,0
rmg_rxn_3378,RMG,[O-][NH+]=N,[O-][NH+]([NH])[CH2],1,4,2,False,4,1,0
rmg_rxn_3379,RMG,[O-][NH+]=N,[C]#CC,3,2,1,False,2,1,1
rmg_rxn_3380,RMG,[O-][NH+]=N,[CH2]CC[O],3,2,2,False,4,1,0
rmg_rxn_3381,RMG,[O-][NH+]=N,[CH2]CCOC=O,4,2,3,False,5,2,0
rmg_rxn_3382,RMG,[O],[O-][NH+]=N,0,2,2,False,1,1,0
rmg_rxn_3383,RMG,ON=O,[O-][NH+]=[N],0,3,3,False,2,2,0
rmg_rxn_3384,RMG,[O-][NH+]=N,[CH2]OCCC=O,4,2,3,False,5,2,0
rmg_rxn_3385,RMG,[O-][NH+]=N,[CH2]OCC[CH]O,4,2,3,False,6,1,0
rmg_rxn_3386,RMG,[O-][NH+]=N,[CH2]CO[CH2],3,2,2,False,4,1,0
rmg_rxn_3387,RMG,[O-][NH+]=N,[CH2]C[CH]OCO,4,2,3,False,6,1,0
rmg_rxn_3388,RMG,[O-][NH+]=N,[CH2]CCO[CH]O,4,2,3,False,6,1,0
rmg_rxn_3389,RMG,[O-][NH+]=N,CC[CH]OC[O],4,2,3,False,6,1,0
rmg_rxn_3390,RMG,[O-][NH+]=N,C=CCOC[O],4,2,3,False,5,2,0
rmg_rxn_3391,RMG,[O-][NH+]=N,[CH2]O[CH]CCO,4,2,3,False,6,1,0
rmg_rxn_3392,RMG,[O-][NH+]=N,[CH2]OC[CH]CO,4,2,3,False,6,1,0
rmg_rxn_3393,RMG,[O-][NH+]=N,CO[CH]CC[O],4,2,3,False,6,1,0
rmg_rxn_3394,RMG,[O-][NH+]=N,COC[CH]C[O],4,2,3,False,6,1,0
rmg_rxn_3395,RMG,[O-][NH+]=N,C[CH]COC[O],4,2,3,False,6,1,0
rmg_rxn_3396,RMG,[O-][NH+]=[N],[NH-][NH+]=CCC,3,4,1,False,4,2,0
rmg_rxn_3397,RMG,[O-][NH+]=[N],[N-]=[NH+]CCC,3,4,1,False,4,2,0
rmg_rxn_3398,RMG,[O-][NH+]=N,[N-]=[NH+]C(=[C]C)C,4,4,1,False,4,3,0
rmg_rxn_3399,RMG,[O-][NH+]=N,[CH2]C[CH2],3,2,1,False,3,1,0
rmg_rxn_3400,RMG,[O-][NH+]=N,[CH2]C[O],2,2,2,False,3,1,0
rmg_rxn_3401,RMG,[O-][NH+]=N,[CH2]CS,2,2,1,False,3,1,0
rmg_rxn_3402,RMG,[O-][NH+]=[N],ON1CC1,2,3,2,False,5,1,0
rmg_rxn_3403,RMG,[O-][NH+]=[N],[O-][NH+]1CC1,2,3,2,False,5,1,0
rmg_rxn_3404,RMG,[O-][NH+]=N,[CH2],1,2,1,False,1,1,0
rmg_rxn_3405,RMG,[O-][NH+]=N,[CH2]CCO[CH2],4,2,2,False,5,1,0
rmg_rxn_3406,RMG,[O-][NH+]=[N],[CH2]N=O,1,3,2,False,2,2,0
rmg_rxn_3407,RMG,[O-][NH+]=[N],[O-][NH+]CC,2,3,2,False,4,1,0
rmg_rxn_3408,RMG,[CH]CC,CCCO,6,0,1,False,5,0,0
rmg_rxn_3409,RMG,[NH]N,CC[CH]O,3,2,1,False,4,0,0
rmg_rxn_3410,RMG,CC[NH],CC[CH]O,5,1,1,False,5,0,0
rmg_rxn_3411,RMG,[O]O,CC[CH]O,3,0,3,False,4,0,0
rmg_rxn_3412,RMG,CCCO,[CH2]OCCC[O],7,0,3,False,8,0,0
rmg_rxn_3413,RMG,CCCO,[CH2]OCCC[O],7,0,3,False,8,0,0
rmg_rxn_3414,RMG,CCCO,[CH2]CCOC[O],7,0,3,False,8,0,0
rmg_rxn_3415,RMG,CCCO,[CH2]CCOC[O],7,0,3,False,8,0,0
rmg_rxn_3416,RMG,[OH],CCCO,3,0,2,False,3,0,0
rmg_rxn_3417,RMG,NN=O,CC[CH]O,3,2,2,False,4,1,0
rmg_rxn_3418,RMG,[O-][NH+]=N,CC[CH]O,3,2,2,False,4,1,0
rmg_rxn_3419,RMG,CN=O,CC[CH]O,4,1,2,False,4,1,0
