RXN,RUN,SUCCESS,CHECKED,MOVED,ERROR
rmg_rxn_13732,False,False,False,False,False
rmg_rxn_13733,False,False,False,False,False
rmg_rxn_13734,False,False,False,False,False
rmg_rxn_13735,False,False,False,False,False
rmg_rxn_13736,False,False,False,False,False
rmg_rxn_13737,False,False,False,False,False
rmg_rxn_13738,False,False,False,False,False
rmg_rxn_13739,False,False,False,False,False
rmg_rxn_13740,False,False,False,False,False
rmg_rxn_13741,False,False,False,False,False
rmg_rxn_13742,False,False,False,False,False
rmg_rxn_13743,False,False,False,False,False
rmg_rxn_13744,False,False,False,False,False
rmg_rxn_13745,False,False,False,False,False
rmg_rxn_13746,False,False,False,False,False
rmg_rxn_13747,False,False,False,False,False
rmg_rxn_13748,False,False,False,False,False
rmg_rxn_13749,False,False,False,False,False
rmg_rxn_13750,False,False,False,False,False
rmg_rxn_13751,False,False,False,False,False
rmg_rxn_13752,False,False,False,False,False
rmg_rxn_13753,False,False,False,False,False
rmg_rxn_13754,False,False,False,False,False
rmg_rxn_13755,False,False,False,False,False
rmg_rxn_13756,False,False,False,False,False
rmg_rxn_13757,False,False,False,False,False
rmg_rxn_13758,False,False,False,False,False
rmg_rxn_13759,False,False,False,False,False
rmg_rxn_13760,False,False,False,False,False
rmg_rxn_13761,False,False,False,False,False
rmg_rxn_13762,False,False,False,False,False
rmg_rxn_13763,False,False,False,False,False
rmg_rxn_13764,False,False,False,False,False
rmg_rxn_13765,False,False,False,False,False
rmg_rxn_13766,False,False,False,False,False
rmg_rxn_13767,False,False,False,False,False
rmg_rxn_13768,False,False,False,False,False
rmg_rxn_13769,False,False,False,False,False
rmg_rxn_13770,False,False,False,False,False
rmg_rxn_13771,False,False,False,False,False
rmg_rxn_13772,False,False,False,False,False
rmg_rxn_13773,False,False,False,False,False
rmg_rxn_13774,False,False,False,False,False
rmg_rxn_13775,False,False,False,False,False
rmg_rxn_13776,False,False,False,False,False
rmg_rxn_13777,False,False,False,False,False
rmg_rxn_13778,False,False,False,False,False
rmg_rxn_13779,False,False,False,False,False
rmg_rxn_13780,False,False,False,False,False
rmg_rxn_13781,False,False,False,False,False
rmg_rxn_13782,False,False,False,False,False
rmg_rxn_13783,False,False,False,False,False
rmg_rxn_13784,False,False,False,False,False
rmg_rxn_13785,False,False,False,False,False
rmg_rxn_13786,False,False,False,False,False
rmg_rxn_13787,False,False,False,False,False
rmg_rxn_13788,False,False,False,False,False
rmg_rxn_13789,False,False,False,False,False
rmg_rxn_13790,False,False,False,False,False
rmg_rxn_13791,False,False,False,False,False
rmg_rxn_13792,False,False,False,False,False
rmg_rxn_13793,False,False,False,False,False
rmg_rxn_13794,False,False,False,False,False
rmg_rxn_13795,False,False,False,False,False
rmg_rxn_13796,False,False,False,False,False
rmg_rxn_13797,False,False,False,False,False
rmg_rxn_13798,False,False,False,False,False
rmg_rxn_13799,False,False,False,False,False
rmg_rxn_13800,False,False,False,False,False
rmg_rxn_13801,False,False,False,False,False
rmg_rxn_13802,False,False,False,False,False
rmg_rxn_13803,False,False,False,False,False
rmg_rxn_13804,False,False,False,False,False
rmg_rxn_13805,False,False,False,False,False
rmg_rxn_13806,False,False,False,False,False
rmg_rxn_13807,False,False,False,False,False
rmg_rxn_13808,False,False,False,False,False
rmg_rxn_13809,False,False,False,False,False
rmg_rxn_13810,False,False,False,False,False
rmg_rxn_13811,False,False,False,False,False
rmg_rxn_13812,False,False,False,False,False
rmg_rxn_13813,False,False,False,False,False
rmg_rxn_13814,False,False,False,False,False
rmg_rxn_13815,False,False,False,False,False
rmg_rxn_13816,False,False,False,False,False
rmg_rxn_13817,False,False,False,False,False
rmg_rxn_13818,False,False,False,False,False
rmg_rxn_13819,False,False,False,False,False
rmg_rxn_13820,False,False,False,False,False
rmg_rxn_13821,False,False,False,False,False
rmg_rxn_13822,False,False,False,False,False
rmg_rxn_13823,False,False,False,False,False
rmg_rxn_13824,False,False,False,False,False
rmg_rxn_13825,False,False,False,False,False
rmg_rxn_13826,False,False,False,False,False
rmg_rxn_13827,False,False,False,False,False
rmg_rxn_13828,False,False,False,False,False
rmg_rxn_13829,False,False,False,False,False
rmg_rxn_13830,False,False,False,False,False
rmg_rxn_13831,False,False,False,False,False
rmg_rxn_13832,False,False,False,False,False
rmg_rxn_13833,False,False,False,False,False
rmg_rxn_13834,False,False,False,False,False
rmg_rxn_13835,False,False,False,False,False
rmg_rxn_13836,False,False,False,False,False
rmg_rxn_13837,False,False,False,False,False
rmg_rxn_13838,False,False,False,False,False
rmg_rxn_13839,False,False,False,False,False
rmg_rxn_13840,False,False,False,False,False
rmg_rxn_13841,False,False,False,False,False
rmg_rxn_13842,False,False,False,False,False
rmg_rxn_13843,False,False,False,False,False
rmg_rxn_13844,False,False,False,False,False
rmg_rxn_13845,False,False,False,False,False
rmg_rxn_13846,False,False,False,False,False
rmg_rxn_13847,False,False,False,False,False
rmg_rxn_13848,False,False,False,False,False
rmg_rxn_13849,False,False,False,False,False
rmg_rxn_13850,False,False,False,False,False
rmg_rxn_13851,False,False,False,False,False
rmg_rxn_13852,False,False,False,False,False
rmg_rxn_13853,False,False,False,False,False
rmg_rxn_13854,False,False,False,False,False
rmg_rxn_13855,False,False,False,False,False
rmg_rxn_13856,False,False,False,False,False
rmg_rxn_13857,False,False,False,False,False
rmg_rxn_13858,False,False,False,False,False
rmg_rxn_13859,False,False,False,False,False
rmg_rxn_13860,False,False,False,False,False
rmg_rxn_13861,False,False,False,False,False
rmg_rxn_13862,False,False,False,False,False
rmg_rxn_13863,False,False,False,False,False
rmg_rxn_13864,False,False,False,False,False
rmg_rxn_13865,False,False,False,False,False
rmg_rxn_13866,False,False,False,False,False
rmg_rxn_13867,False,False,False,False,False
rmg_rxn_13868,False,False,False,False,False
rmg_rxn_13869,False,False,False,False,False
rmg_rxn_13870,False,False,False,False,False
rmg_rxn_13871,False,False,False,False,False
rmg_rxn_13872,False,False,False,False,False
rmg_rxn_13873,False,False,False,False,False
rmg_rxn_13874,False,False,False,False,False
rmg_rxn_13875,False,False,False,False,False
rmg_rxn_13876,False,False,False,False,False
rmg_rxn_13877,False,False,False,False,False
rmg_rxn_13878,False,False,False,False,False
rmg_rxn_13879,False,False,False,False,False
rmg_rxn_13880,False,False,False,False,False
rmg_rxn_13881,False,False,False,False,False
rmg_rxn_13882,False,False,False,False,False
rmg_rxn_13883,False,False,False,False,False
rmg_rxn_13884,False,False,False,False,False
rmg_rxn_13885,False,False,False,False,False
rmg_rxn_13886,False,False,False,False,False
rmg_rxn_13887,False,False,False,False,False
rmg_rxn_13888,False,False,False,False,False
rmg_rxn_13889,False,False,False,False,False
rmg_rxn_13890,False,False,False,False,False
rmg_rxn_13891,False,False,False,False,False
rmg_rxn_13892,False,False,False,False,False
rmg_rxn_13893,False,False,False,False,False
rmg_rxn_13894,False,False,False,False,False
rmg_rxn_13895,False,False,False,False,False
rmg_rxn_13896,False,False,False,False,False
rmg_rxn_13897,False,False,False,False,False
rmg_rxn_13898,False,False,False,False,False
rmg_rxn_13899,False,False,False,False,False
rmg_rxn_13900,False,False,False,False,False
rmg_rxn_13901,False,False,False,False,False
rmg_rxn_13902,False,False,False,False,False
rmg_rxn_13903,False,False,False,False,False
rmg_rxn_13904,False,False,False,False,False
rmg_rxn_13905,False,False,False,False,False
rmg_rxn_13906,False,False,False,False,False
rmg_rxn_13907,False,False,False,False,False
rmg_rxn_13908,False,False,False,False,False
rmg_rxn_13909,False,False,False,False,False
rmg_rxn_13910,False,False,False,False,False
rmg_rxn_13911,False,False,False,False,False
rmg_rxn_13912,False,False,False,False,False
rmg_rxn_13913,False,False,False,False,False
rmg_rxn_13914,False,False,False,False,False
rmg_rxn_13915,False,False,False,False,False
rmg_rxn_13916,False,False,False,False,False
rmg_rxn_13917,False,False,False,False,False
rmg_rxn_13918,False,False,False,False,False
rmg_rxn_13919,False,False,False,False,False
rmg_rxn_13920,False,False,False,False,False
rmg_rxn_13921,False,False,False,False,False
rmg_rxn_13922,False,False,False,False,False
rmg_rxn_13923,False,False,False,False,False
rmg_rxn_13924,False,False,False,False,False
rmg_rxn_13925,False,False,False,False,False
rmg_rxn_13926,False,False,False,False,False
rmg_rxn_13927,False,False,False,False,False
rmg_rxn_13928,False,False,False,False,False
rmg_rxn_13929,False,False,False,False,False
rmg_rxn_13930,False,False,False,False,False
rmg_rxn_13931,False,False,False,False,False
rmg_rxn_13932,False,False,False,False,False
rmg_rxn_13933,False,False,False,False,False
rmg_rxn_13934,False,False,False,False,False
rmg_rxn_13935,False,False,False,False,False
rmg_rxn_13936,False,False,False,False,False
rmg_rxn_13937,False,False,False,False,False
rmg_rxn_13938,False,False,False,False,False
rmg_rxn_13939,False,False,False,False,False
rmg_rxn_13940,False,False,False,False,False
rmg_rxn_13941,False,False,False,False,False
rmg_rxn_13942,False,False,False,False,False
rmg_rxn_13943,False,False,False,False,False
rmg_rxn_13944,False,False,False,False,False
rmg_rxn_13945,False,False,False,False,False
rmg_rxn_13946,False,False,False,False,False
rmg_rxn_13947,False,False,False,False,False
rmg_rxn_13948,False,False,False,False,False
rmg_rxn_13949,False,False,False,False,False
rmg_rxn_13950,False,False,False,False,False
rmg_rxn_13951,False,False,False,False,False
rmg_rxn_13952,False,False,False,False,False
rmg_rxn_13953,False,False,False,False,False
rmg_rxn_13954,False,False,False,False,False
rmg_rxn_13955,False,False,False,False,False
rmg_rxn_13956,False,False,False,False,False
rmg_rxn_13957,False,False,False,False,False
rmg_rxn_13958,False,False,False,False,False
rmg_rxn_13959,False,False,False,False,False
rmg_rxn_13960,False,False,False,False,False
rmg_rxn_13961,False,False,False,False,False
rmg_rxn_13962,False,False,False,False,False
rmg_rxn_13963,False,False,False,False,False
rmg_rxn_13964,False,False,False,False,False
rmg_rxn_13965,False,False,False,False,False
rmg_rxn_13966,False,False,False,False,False
rmg_rxn_13967,False,False,False,False,False
rmg_rxn_13968,False,False,False,False,False
rmg_rxn_13969,False,False,False,False,False
rmg_rxn_13970,False,False,False,False,False
rmg_rxn_13971,False,False,False,False,False
rmg_rxn_13972,False,False,False,False,False
rmg_rxn_13973,False,False,False,False,False
rmg_rxn_13974,False,False,False,False,False
rmg_rxn_13975,False,False,False,False,False
rmg_rxn_13976,False,False,False,False,False
rmg_rxn_13977,False,False,False,False,False
rmg_rxn_13978,False,False,False,False,False
rmg_rxn_13979,False,False,False,False,False
rmg_rxn_13980,False,False,False,False,False
rmg_rxn_13981,False,False,False,False,False
rmg_rxn_13982,False,False,False,False,False
rmg_rxn_13983,False,False,False,False,False
rmg_rxn_13984,False,False,False,False,False
rmg_rxn_13985,False,False,False,False,False
rmg_rxn_13986,False,False,False,False,False
rmg_rxn_13987,False,False,False,False,False
rmg_rxn_13988,False,False,False,False,False
rmg_rxn_13989,False,False,False,False,False
rmg_rxn_13990,False,False,False,False,False
rmg_rxn_13991,False,False,False,False,False
rmg_rxn_13992,False,False,False,False,False
rmg_rxn_13993,False,False,False,False,False
rmg_rxn_13994,False,False,False,False,False
rmg_rxn_13995,False,False,False,False,False
rmg_rxn_13996,False,False,False,False,False
rmg_rxn_13997,False,False,False,False,False
rmg_rxn_13998,False,False,False,False,False
rmg_rxn_13999,False,False,False,False,False
rmg_rxn_14000,False,False,False,False,False
rmg_rxn_14001,False,False,False,False,False
rmg_rxn_14002,False,False,False,False,False
rmg_rxn_14003,False,False,False,False,False
rmg_rxn_14004,False,False,False,False,False
rmg_rxn_14005,False,False,False,False,False
rmg_rxn_14006,False,False,False,False,False
rmg_rxn_14007,False,False,False,False,False
rmg_rxn_14008,False,False,False,False,False
rmg_rxn_14009,False,False,False,False,False
rmg_rxn_14010,False,False,False,False,False
rmg_rxn_14011,False,False,False,False,False
rmg_rxn_14012,False,False,False,False,False
rmg_rxn_14013,False,False,False,False,False
rmg_rxn_14014,False,False,False,False,False
rmg_rxn_14015,False,False,False,False,False
rmg_rxn_14016,False,False,False,False,False
rmg_rxn_14017,False,False,False,False,False
rmg_rxn_14018,False,False,False,False,False
rmg_rxn_14019,False,False,False,False,False
rmg_rxn_14020,False,False,False,False,False
rmg_rxn_14021,False,False,False,False,False
rmg_rxn_14022,False,False,False,False,False
rmg_rxn_14023,False,False,False,False,False
rmg_rxn_14024,False,False,False,False,False
rmg_rxn_14025,False,False,False,False,False
rmg_rxn_14026,False,False,False,False,False
rmg_rxn_14027,False,False,False,False,False
rmg_rxn_14028,False,False,False,False,False
rmg_rxn_14029,False,False,False,False,False
rmg_rxn_14030,False,False,False,False,False
rmg_rxn_14031,False,False,False,False,False
rmg_rxn_14032,False,False,False,False,False
rmg_rxn_14033,False,False,False,False,False
rmg_rxn_14034,False,False,False,False,False
rmg_rxn_14035,False,False,False,False,False
rmg_rxn_14036,False,False,False,False,False
rmg_rxn_14037,False,False,False,False,False
rmg_rxn_14038,False,False,False,False,False
rmg_rxn_14039,False,False,False,False,False
rmg_rxn_14040,False,False,False,False,False
rmg_rxn_14041,False,False,False,False,False
rmg_rxn_14042,False,False,False,False,False
rmg_rxn_14043,False,False,False,False,False
rmg_rxn_14044,False,False,False,False,False
rmg_rxn_14045,False,False,False,False,False
rmg_rxn_14046,False,False,False,False,False
rmg_rxn_14047,False,False,False,False,False
rmg_rxn_14048,False,False,False,False,False
rmg_rxn_14049,False,False,False,False,False
rmg_rxn_14050,False,False,False,False,False
rmg_rxn_14051,False,False,False,False,False
rmg_rxn_14052,False,False,False,False,False
rmg_rxn_14053,False,False,False,False,False
rmg_rxn_14054,False,False,False,False,False
rmg_rxn_14055,False,False,False,False,False
rmg_rxn_14056,False,False,False,False,False
rmg_rxn_14057,False,False,False,False,False
rmg_rxn_14058,False,False,False,False,False
rmg_rxn_14059,False,False,False,False,False
rmg_rxn_14060,False,False,False,False,False
rmg_rxn_14061,False,False,False,False,False
rmg_rxn_14062,False,False,False,False,False
rmg_rxn_14063,False,False,False,False,False
rmg_rxn_14064,False,False,False,False,False
rmg_rxn_14065,False,False,False,False,False
rmg_rxn_14066,False,False,False,False,False
rmg_rxn_14067,False,False,False,False,False
rmg_rxn_14068,False,False,False,False,False
rmg_rxn_14069,False,False,False,False,False
rmg_rxn_14070,False,False,False,False,False
rmg_rxn_14071,False,False,False,False,False
rmg_rxn_14072,False,False,False,False,False
rmg_rxn_14073,False,False,False,False,False
rmg_rxn_14074,False,False,False,False,False
rmg_rxn_14075,False,False,False,False,False
rmg_rxn_14076,False,False,False,False,False
rmg_rxn_14077,False,False,False,False,False
rmg_rxn_14078,False,False,False,False,False
rmg_rxn_14079,False,False,False,False,False
rmg_rxn_14080,False,False,False,False,False
rmg_rxn_14081,False,False,False,False,False
rmg_rxn_14082,False,False,False,False,False
rmg_rxn_14083,False,False,False,False,False
rmg_rxn_14084,False,False,False,False,False
rmg_rxn_14085,False,False,False,False,False
rmg_rxn_14086,False,False,False,False,False
rmg_rxn_14087,False,False,False,False,False
rmg_rxn_14088,False,False,False,False,False
rmg_rxn_14089,False,False,False,False,False
