reaction,server,reactant1,reactant2,no_of_carbon,no_of_nitrogen,no_of_oxygen,aromatic_exist,no_of_sgbonds,no_of_dbbonds,no_of_tpbonds
rxn_1366,Zeus,C#C[C]=C,C#CCC#C,9,0,0,False,3,1,3
rxn_1019,Zeus,C[C](S)C,C=CC,6,0,0,False,4,1,0
rxn_1098,Zeus,[CH]=C,C=CC(C)C,7,0,0,False,3,2,0
rxn_1619,Zeus,C=CC,C[CH]c1ccccc1,11,0,0,True,3,1,0
rxn_156,Zeus,[Cl],CCCCOC(C)=O,6,0,2,False,6,1,0
rxn_819,Zeus,[H][H],C[C](C#C)S,4,0,0,False,4,0,1
rxn_1561,Zeus,CC(C)c1ccccc1,C[C]=S,11,0,0,False,4,1,0
rxn_1316,Zeus,C#CC(C)C,C[CH]c1ccccc1,13,0,0,True,5,0,1
rxn_177,Zeus,C=CC=C,[CH]=C,6,0,0,False,1,3,0
rxn_143,Zeus,[Cl],CCO,2,0,1,False,2,0,0
rxn_1438,Zeus,[CH2]C=C,Cc1ccccc1,10,0,0,True,2,1,0
rxn_415,Zeus,C=CC,CC(C)C[O],7,0,1,False,5,1,0
rxn_618,Zeus,C=[C]C=C,C1CCC2CCCC2C1,13,0,0,False,11,2,0
rxn_1292,Zeus,C#CCC,S[CH]C#C,7,0,0,False,4,0,2
rxn_991,Zeus,C[C]=S,CC(C)C,6,0,0,False,4,1,0
rxn_65,Zeus,[N]=C=N,[OH],1,2,1,False,0,2,0
rxn_624,Zeus,[H],[NH2],0,1,0,False,0,0,0
rxn_1016,Zeus,C#C[C]=C,C=CC,7,0,0,False,2,2,1
rxn_89,Zeus,CS,[H],1,0,0,False,1,0,0
rxn_575,Zeus,[c]1ccccc1,C1CC2CCCC2C1,14,0,0,False,9,0,0
rxn_179,Zeus,C=CC=C,[c]1ccccc1,10,0,0,True,1,2,0
rxn_910,Zeus,[CH3],CCC,4,0,0,False,2,0,0
rxn_286,Zeus,[H][H],[OH],0,0,1,False,1,0,0
rxn_1914,Zeus,CC(S)C,C=C[C](C)C,8,0,0,False,6,1,0
rxn_138,Zeus,[Cl],CC=O,2,0,1,False,1,1,0
rxn_277,Zeus,c1ccccc1,[OH],6,0,1,False,0,0,0
rxn_1071,Zeus,C[C](C=S)S,C=CCC,7,0,0,False,5,2,0
rxn_300,Zeus,C[O],CCC,4,0,1,False,3,0,0
rxn_849,Zeus,C[C](S)C,C,4,0,0,False,3,0,0
rxn_331,Zeus,[CH2]O,CCC,4,0,1,False,3,0,0
rxn_1037,Zeus,C=CC,C=C[C]=S,6,0,0,False,2,3,0
rxn_99,Zeus,[NH2],C=CC,3,1,0,False,1,1,0
rxn_1502,Zeus,[CH2]C=S,CCc1ccccc1,10,0,0,True,3,1,0
rxn_780,Zeus,OO,C[CH]O,2,0,3,False,3,0,0
rxn_1342,Zeus,C#CC(C)C,S[C]=S,6,0,0,False,4,1,1
rxn_350,Zeus,[OH],C=CC,3,0,1,False,1,1,0
rxn_407,Zeus,CC(C)CO,C[CH]C,7,0,1,False,6,0,0
rxn_212,Zeus,CC,[OH],2,0,1,False,1,0,0
rxn_1204,Zeus,S[CH]C#C,C=CC(C)C=C,9,0,0,False,5,2,1
rxn_581,Zeus,[CH2]C=C,C1CCC2CCCC2C1,12,0,0,False,11,1,0
rxn_1387,Zeus,C#CCC#C,C=C[C]=S,8,0,0,False,3,2,2
rxn_1637,Zeus,C[C](C#C)S,C=CC,7,0,0,False,4,1,1
rxn_328,Zeus,CO,[CH3],2,0,1,False,1,0,0
rxn_582,Zeus,C=C[CH]C,C1CCC2CCCC2C1,13,0,0,False,12,1,0
rxn_15,Zeus,C=C(C)C,CC(C)C[O],8,0,1,False,6,1,0
rxn_378,Zeus,O,[O][O],0,0,3,False,1,0,0
rxn_1889,Zeus,CCS,C[CH]C=S,5,0,0,False,4,1,0
rxn_1169,Zeus,[H],C=CC(C)C=C,6,0,0,False,3,2,0
rxn_943,Zeus,S[CH]C#C,CCC,6,0,0,False,4,0,1
rxn_1278,Zeus,C#C[C]=C,C#CCC,8,0,0,False,3,1,2
rxn_1121,Zeus,C=CC(C)C,C[C]=S,7,0,0,False,4,2,0
rxn_1897,Zeus,S[CH]C#C,CCS,5,0,0,False,4,0,1
rxn_738,Zeus,C=CC,C1C[C]2CCCC2C1,11,0,0,False,10,1,0
rxn_878,Zeus,C#C[CH]C#C,CC,7,0,0,False,3,0,2
rxn_410,Zeus,CC(C)[CH]O,C=C(C)C,8,0,1,False,6,1,0
rxn_445,Zeus,[O]O,CCc1ccccc1,8,0,2,True,3,0,0
rxn_574,Zeus,C=[C]C=C,C1CC2CCCC2C1,12,0,0,False,10,2,0
rxn_448,Zeus,CCc1ccccc1,[O][O],8,0,2,False,3,0,0
rxn_1203,Zeus,C[C](C=S)S,C=CC(C)C=C,9,0,0,False,6,3,0
rxn_435,Zeus,OO,[CH]=CCC,4,0,2,False,3,1,0
rxn_237,Zeus,CC=O,[OH],2,0,2,False,1,1,0
rxn_1211,Zeus,C=CC(C)C=C,C=C[C]=S,9,0,0,False,4,4,0
rxn_450,Zeus,CCOO,C[CH]C,5,0,2,False,5,0,0
rxn_1996,Zeus,CCC=S,C[CH2],5,0,0,False,3,1,0
rxn_135,Zeus,[Cl],CCCC,4,0,0,False,3,0,0
rxn_235,Zeus,CC=O,[H],2,0,1,False,1,1,0
rxn_1725,Zeus,C[C](c1ccccc1)S,c1ccccc1,14,0,0,True,3,0,0
rxn_949,Zeus,S[C]=S,CCC,4,0,0,False,3,1,0
rxn_1621,Zeus,C=[C]C=C,C=CC,7,0,0,False,2,3,0
rxn_716,Zeus,[NH2],NO,0,2,1,False,1,0,0
rxn_562,Zeus,C=C[CH]C=C,C1CC2CCCC2C1,13,0,0,False,11,2,0
rxn_1467,Zeus,S[CH]C#C,Cc1ccccc1,10,0,0,True,3,0,1
rxn_768,Zeus,[H],CC(C)CO,4,0,1,False,4,0,0
rxn_1912,Zeus,CC(S)C,[CH2]C=C,6,0,0,False,4,1,0
rxn_1835,Zeus,CS,C=[C]C,4,0,0,False,2,1,0
rxn_1667,Zeus,C#C[C]=C,C=CC=C,8,0,0,False,2,3,1
rxn_392,Zeus,[CH]=C,CO,3,0,1,False,1,1,0
rxn_1586,Zeus,[CH2]S,C=C,3,0,0,False,1,1,0
rxn_879,Zeus,C#C[C](C)C#C,CC,8,0,0,False,4,0,2
rxn_998,Zeus,C=CC,C[CH]C,6,0,0,False,3,1,0
rxn_866,Zeus,C=C[C]=S,C,4,0,0,False,1,2,0
rxn_718,Zeus,[H],NN=C,1,2,0,False,1,1,0
rxn_207,Zeus,COO,[OH],1,0,3,False,2,0,0
rxn_1133,Zeus,C=CCC=C,C=C[C](C)C=C,11,0,0,False,5,4,0
rxn_1611,Zeus,C=C[CH]C=C,C=CC,8,0,0,False,3,3,0
rxn_1967,Zeus,CC=S,C[CH]c1ccccc1,10,0,0,True,3,1,0
rxn_1444,Zeus,C#C[CH]C,Cc1ccccc1,11,0,0,True,3,0,1
rxn_795,Zeus,[H][H],C#C[CH]C,4,0,0,False,3,0,1
rxn_1349,Zeus,C#CCC#C,C[C](C)C,9,0,0,False,5,0,2
rxn_639,Zeus,[NH2],N=N,0,3,0,False,0,1,0
rxn_701,Zeus,[H],CN=C,2,1,0,False,1,1,0
rxn_460,Zeus,CCOO,[CH2]C=O,4,0,3,False,4,1,0
rxn_1269,Zeus,C#C[CH]C#C,C#CCC,9,0,0,False,4,0,3
rxn_1844,Zeus,C[C](S)C,CS,4,0,0,False,4,0,0
rxn_417,Zeus,CC(C)CO,C[CH2],6,0,1,False,5,0,0
rxn_93,Zeus,[NH2],CCC,3,1,0,False,2,0,0
rxn_1192,Zeus,C[CH]S,C=CC(C)C=C,8,0,0,False,5,2,0
rxn_131,Zeus,[Cl],C,1,0,0,False,0,0,0
rxn_830,Zeus,C=C[CH]C,C,5,0,0,False,2,1,0
rxn_1843,Zeus,C[CH]S,CS,3,0,0,False,3,0,0
rxn_1085,Zeus,C=CC(C)C,C[C](C)C,9,0,0,False,6,1,0
rxn_468,Zeus,CC(C)CO,C[CH]C,7,0,1,False,6,0,0
rxn_347,Zeus,[CH3],C=CC,4,0,0,False,1,1,0
rxn_786,Zeus,[H][H],C[CH2],2,0,0,False,2,0,0
rxn_249,Zeus,C#CC=C,[CH3],5,0,0,False,1,1,1
rxn_224,Zeus,CCO,[O],2,0,2,False,2,0,0
rxn_611,Zeus,C#C[CH]C#C,C1CCC2CCCC2C1,14,0,0,False,12,0,2
rxn_1077,Zeus,C=CCC,C[C]=S,6,0,0,False,3,2,0
rxn_1418,Zeus,C#CC(C)C#C,C=[C]C=S,9,0,0,False,4,2,2
rxn_796,Zeus,[H][H],C#C[C](C)C,5,0,0,False,4,0,1
rxn_1266,Zeus,C#CCC,C=C[C](C)C=C,10,0,0,False,5,2,1
rxn_1663,Zeus,C=CC=C,C[C](C)c1ccccc1,13,0,0,True,4,2,0
rxn_656,Zeus,[H],ON=C,1,1,1,False,1,1,0
rxn_684,Zeus,[OH],CN,1,1,1,False,1,0,0
rxn_1479,Zeus,C[CH2],CCc1ccccc1,10,0,0,True,3,0,0
rxn_492,Zeus,[OH],N,0,1,1,False,0,0,0
rxn_594,Zeus,[CH]=C,C1CCC2CCCC2C1,11,0,0,False,10,1,0
rxn_30,Zeus,CC(C)C=O,[H],4,0,1,False,3,1,0
rxn_346,Zeus,[H],C=CC,3,0,0,False,1,1,0
rxn_1503,Zeus,C[CH]C=S,CCc1ccccc1,11,0,0,True,4,1,0
rxn_1604,Zeus,C#C[C]=C,C=C,6,0,0,False,1,2,1
rxn_1092,Zeus,C#C[C](C)C,C=CC(C)C,10,0,0,False,6,1,1
rxn_1039,Zeus,C=CCC,C[CH2],6,0,0,False,3,1,0
rxn_1986,Zeus,C[C](C#C)S,CC=S,6,0,0,False,4,1,1
rxn_933,Zeus,C[C](S)C,CCC,6,0,0,False,5,0,0
rxn_1578,Zeus,C#C[C](C)C#C,C=C,8,0,0,False,3,1,2
rxn_636,Zeus,[H],N=N,0,2,0,False,0,1,0
rxn_1358,Zeus,C#CCC#C,C#C[C](C)C#C,11,0,0,False,5,0,4
rxn_464,Zeus,[SH],CCC=S,3,0,0,False,2,1,0
rxn_398,Zeus,OO,CCC[CH]O,4,0,3,False,5,0,0
rxn_37,Zeus,OO,CO[O],1,0,4,False,3,0,0
rxn_1113,Zeus,C[C](C=C)S,C=CC(C)C,9,0,0,False,6,2,0
rxn_1890,Zeus,CCS,S=C[C](C)C,6,0,0,False,5,1,0
rxn_197,Zeus,CO,[O]O,1,0,3,False,2,0,0
rxn_954,Zeus,C[CH2],CC(C)C,6,0,0,False,4,0,0
rxn_1006,Zeus,C#C[C](C)C,C=CC,8,0,0,False,4,1,1
rxn_208,Zeus,COO,[O]O,1,0,4,False,3,0,0
rxn_313,Zeus,C,[O][O],1,0,2,False,1,0,0
rxn_898,Zeus,S[CH]C=S,CC,4,0,0,False,3,1,0
rxn_1436,Zeus,Cc1ccccc1,C[CH]C,10,0,0,False,3,0,0
rxn_1293,Zeus,C#CCC,C[C](C#C)S,8,0,0,False,5,0,2
rxn_1633,Zeus,C[C](C=C)S,C=CC,7,0,0,False,4,2,0
rxn_129,Zeus,[NH],CC,2,1,0,False,1,0,0
rxn_742,Zeus,C=CC,C1CC2CC[C]1C2,10,0,0,False,9,1,0
rxn_1814,Zeus,C=[C]C=S,C=C=C,6,0,0,False,1,4,0
rxn_124,Zeus,NN,[CH3],1,2,0,False,1,0,0
rxn_1478,Zeus,[CH3],CCc1ccccc1,9,0,0,True,2,0,0
rxn_482,Zeus,[NH2],CC,2,1,0,False,1,0,0
rxn_1180,Zeus,C#C[C](C)C,C=CC(C)C=C,11,0,0,False,6,2,1
rxn_420,Zeus,[CH]=C,CC(C)CO,6,0,1,False,4,1,0
rxn_1328,Zeus,C#CC(C)C,S=C[C](C)C,9,0,0,False,6,1,1
rxn_1529,Zeus,C=C[CH]C=C,CC(C)c1ccccc1,14,0,0,True,5,2,0
rxn_851,Zeus,C[CH]C=S,C,4,0,0,False,2,1,0
rxn_921,Zeus,C#C[CH]C#C,CCC,8,0,0,False,4,0,2
rxn_1869,Zeus,CCS,C=C[CH]C,6,0,0,False,4,1,0
rxn_155,Zeus,[Cl],CCCCOC(C)=O,6,0,2,False,6,1,0
rxn_92,Zeus,[NH2],CCC,3,1,0,False,2,0,0
rxn_52,Zeus,CCC,[SH],3,0,0,False,2,0,0
rxn_1275,Zeus,C#CCC,C=[C]C,7,0,0,False,3,1,1
rxn_613,Zeus,[CH2]c1ccccc1,C1CCC2CCCC2C1,16,0,0,False,11,0,0
rxn_73,Zeus,C,[S],1,0,0,False,0,0,0
rxn_368,Zeus,C=O,C[O],2,0,2,False,1,1,0
rxn_1838,Zeus,C=C=C,C=C[C]=S,6,0,0,False,1,4,0
rxn_973,Zeus,[CH2]S,CC(C)C,5,0,0,False,4,0,0
rxn_1792,Zeus,S[C]=S,C#CC=C,5,0,0,False,2,2,1
rxn_325,Zeus,[CH]=O,CC,3,0,1,False,1,1,0
rxn_1796,Zeus,C#CC=C,S=[C]C#C,7,0,0,False,2,2,2
rxn_100,Zeus,[NH2],C=CC,3,1,0,False,1,1,0
rxn_1023,Zeus,S=C[C](C)C,C=CC,7,0,0,False,4,2,0
rxn_741,Zeus,C=CC,[CH]1C2CCC1CC2,10,0,0,False,9,1,0
rxn_1657,Zeus,C#C[CH]C,C=CC=C,8,0,0,False,3,2,1
rxn_1303,Zeus,C#CC(C)C,C[CH2],7,0,0,False,4,0,1
rxn_110,Zeus,[NH2],C#CC(C)C,5,1,0,False,3,0,1
rxn_1011,Zeus,C=CC,C[C](C)c1ccccc1,12,0,0,True,4,1,0
rxn_606,Zeus,C=C[CH]C=C,C1CCC2CCCC2C1,14,0,0,False,12,2,0
rxn_95,Zeus,[NH2],CCCC,4,1,0,False,3,0,0
rxn_769,Zeus,[H],CC,2,0,0,False,1,0,0
rxn_1172,Zeus,C=CC(C)C=C,C[CH]C,9,0,0,False,5,2,0
rxn_1810,Zeus,C=C=C,S=C[C](C)C,7,0,0,False,3,3,0
rxn_1302,Zeus,C#CC(C)C,[CH3],6,0,0,False,3,0,1
rxn_1415,Zeus,C#CC(C)C#C,C[CH]C=S,9,0,0,False,5,1,2
rxn_279,Zeus,c1ccccc1,C[CH2],8,0,0,False,1,0,0
rxn_876,Zeus,C#C[CH]C,CC,6,0,0,False,3,0,1
rxn_1926,Zeus,CC(S)C,C=[C]C,6,0,0,False,4,1,0
rxn_772,Zeus,CC(C)CCO,[CH3],6,0,1,False,5,0,0
rxn_1042,Zeus,[CH2]C=C,C=CCC,7,0,0,False,3,2,0
rxn_1632,Zeus,S[CH]C=C,C=CC,6,0,0,False,3,2,0
rxn_323,Zeus,[C]#C,CC,4,0,0,False,1,0,1
rxn_33,Zeus,OO,C[C]=CC,4,0,2,False,3,1,0
rxn_229,Zeus,CCO,[O]O,2,0,3,False,3,0,0
rxn_652,Zeus,N=O,[O],0,1,2,False,0,1,0
rxn_133,Zeus,[Cl],CCC,3,0,0,False,2,0,0
rxn_869,Zeus,C[C](C)C,CC,6,0,0,False,4,0,0
rxn_142,Zeus,[Cl],CCO,2,0,1,False,2,0,0
rxn_1452,Zeus,C=[C]C=C,Cc1ccccc1,11,0,0,True,2,2,0
rxn_1155,Zeus,C=[C]C=S,C=CCC=C,8,0,0,False,3,4,0
rxn_1507,Zeus,S[CH]C=C,CCc1ccccc1,11,0,0,True,4,1,0
rxn_1433,Zeus,[H],Cc1ccccc1,7,0,0,True,1,0,0
rxn_596,Zeus,C=[C]C=C,C1CCC2CCCC2C1,13,0,0,False,11,2,0
rxn_1371,Zeus,C#CCC#C,C[CH]C=S,8,0,0,False,4,1,2
rxn_1284,Zeus,C#CCC,S=C[C](C)C,8,0,0,False,5,1,1
rxn_484,Zeus,[NH2],CCC,3,1,0,False,2,0,0
rxn_676,Zeus,[NH2],C=N,1,2,0,False,0,1,0
rxn_775,Zeus,[CH]=C,CCO,4,0,1,False,2,1,0
rxn_251,Zeus,C=C=CC,[CH3],5,0,0,False,1,2,0
rxn_1265,Zeus,C#CCC,C=C[CH]C=C,9,0,0,False,4,2,1
rxn_69,Zeus,[NH2],O,0,1,1,False,0,0,0
rxn_1264,Zeus,C#CCC,C=C[C](C)C,9,0,0,False,5,1,1
rxn_488,Zeus,[H],N,0,1,0,False,0,0,0
rxn_628,Zeus,[NH2],[CH3],1,1,0,False,0,0,0
rxn_1053,Zeus,C=CCC,C[C](C)c1ccccc1,13,0,0,True,5,1,0
rxn_1166,Zeus,S[C]=S,C=CCC=C,6,0,0,False,3,3,0
rxn_1558,Zeus,C[C](c1ccccc1)S,CC(C)c1ccccc1,17,0,0,True,6,0,0
rxn_637,Zeus,N=N,[O],0,2,1,False,0,1,0
rxn_855,Zeus,S[CH]C=C,C,4,0,0,False,2,1,0
rxn_1888,Zeus,CCS,[CH2]C=S,4,0,0,False,3,1,0
rxn_993,Zeus,C=C[C]=S,CC(C)C,7,0,0,False,4,2,0
rxn_231,Zeus,CCO,[CH3],3,0,1,False,2,0,0
rxn_846,Zeus,[CH2]S,C,2,0,0,False,1,0,0
rxn_922,Zeus,C#C[C](C)C#C,CCC,9,0,0,False,5,0,2
rxn_329,Zeus,[OH],CO,1,0,2,False,1,0,0
rxn_914,Zeus,C=C[CH]C,CCC,7,0,0,False,4,1,0
rxn_985,Zeus,C[C](C=S)S,CC(C)C,7,0,0,False,6,1,0
rxn_773,Zeus,CCO,[CH3],3,0,1,False,2,0,0
rxn_648,Zeus,[CH3],NN,1,2,0,False,1,0,0
rxn_1651,Zeus,C=CC=C,[CH2]C=C,7,0,0,False,2,3,0
rxn_1392,Zeus,C#CC(C)C#C,C[CH]C,9,0,0,False,5,0,2
rxn_755,Zeus,[H],C=CC,3,0,0,False,1,1,0
rxn_814,Zeus,[H][H],S[CH]C=C,3,0,0,False,3,1,0
rxn_940,Zeus,C[C](C=C)S,CCC,7,0,0,False,5,1,0
rxn_1607,Zeus,S=[C]C#C,C=C,5,0,0,False,1,2,1
rxn_8,Zeus,OO,[CH2]C(C)(C)O,4,0,3,False,5,0,0
rxn_362,Zeus,C=O,C[CH2],3,0,1,False,1,1,0
rxn_104,Zeus,[NH2],C=CC(C)C,5,1,0,False,3,1,0
rxn_288,Zeus,[H][H],[CH3],1,0,0,False,1,0,0
rxn_1658,Zeus,C#C[C](C)C,C=CC=C,9,0,0,False,4,2,1
rxn_360,Zeus,[CH2],C=O,2,0,1,False,0,1,0
rxn_178,Zeus,C=CC=C,[CH]=C,6,0,0,False,1,3,0
rxn_1058,Zeus,C#C[C]=C,C=CCC,8,0,0,False,3,2,1
rxn_736,Zeus,[H],C1CCC2CCCC2C1,9,0,0,False,10,0,0
rxn_1504,Zeus,S=C[C](C)C,CCc1ccccc1,12,0,0,True,5,1,0
rxn_1179,Zeus,C#C[CH]C,C=CC(C)C=C,10,0,0,False,5,2,1
rxn_969,Zeus,C=[C]C,CC(C)C,7,0,0,False,4,1,0
rxn_144,Zeus,[Cl],O,0,0,1,False,0,0,0
rxn_366,Zeus,C=O,C[C]=O,3,0,2,False,1,2,0
rxn_472,Zeus,[OH],CS,1,0,1,False,1,0,0
rxn_491,Zeus,[CH2]C=C,C1CC2CCC1C2,10,0,0,False,9,1,0
rxn_419,Zeus,CC(C)C[O],CC,6,0,1,False,5,0,0
rxn_666,Zeus,N,[C]#N,1,2,0,False,0,0,1
rxn_1807,Zeus,CS,[CH2]C=C,4,0,0,False,2,1,0
rxn_264,Zeus,Cc1ccccc1,[O],7,0,1,False,1,0,0
rxn_422,Zeus,CC(C)CO,C=[C]C,7,0,1,False,5,1,0
rxn_761,Zeus,C=CC,C[CH2],5,0,0,False,2,1,0
rxn_978,Zeus,C[CH]C=S,CC(C)C,7,0,0,False,5,1,0
rxn_586,Zeus,C#C[CH2],C1CCC2CCCC2C1,12,0,0,False,11,0,1
rxn_836,Zeus,C#C[C](C)C,C,6,0,0,False,3,0,1
rxn_1923,Zeus,CC(S)C,C[CH]c1ccccc1,11,0,0,True,5,0,0
rxn_330,Zeus,[CH2],CCC,4,0,0,False,2,0,0
rxn_1517,Zeus,CCc1ccccc1,C[C]=S,10,0,0,False,3,1,0
rxn_1933,Zeus,CC(S)C,C[CH]C=S,6,0,0,False,5,1,0
rxn_835,Zeus,C#C[CH]C,C,5,0,0,False,2,0,1
rxn_115,Zeus,CCN,[CH3],3,1,0,False,2,0,0
rxn_1191,Zeus,[CH2]S,C=CC(C)C=C,7,0,0,False,4,2,0
rxn_619,Zeus,[c]1ccccc1,C1CCC2CCCC2C1,15,0,0,False,10,0,0
rxn_1044,Zeus,C=C[CH]C=C,C=CCC,9,0,0,False,4,3,0
rxn_238,Zeus,CC=O,[OH],2,0,2,False,1,1,0
rxn_385,Zeus,O,C[O],1,0,2,False,1,0,0
rxn_1465,Zeus,S[CH]C=S,Cc1ccccc1,9,0,0,True,3,1,0
rxn_1202,Zeus,S[CH]C=S,C=CC(C)C=C,8,0,0,False,5,3,0
rxn_931,Zeus,C[CH]S,CCC,5,0,0,False,4,0,0
rxn_1824,Zeus,S[CH]C#C,C=C=C,6,0,0,False,2,2,1
rxn_367,Zeus,[OH],C=O,1,0,2,False,0,1,0
rxn_840,Zeus,C[CH]c1ccccc1,C,9,0,0,False,2,0,0
rxn_1858,Zeus,[CH]=S,CS,2,0,0,False,1,1,0
rxn_474,Zeus,S,C[O],1,0,1,False,1,0,0
rxn_265,Zeus,Cc1ccccc1,[O],7,0,1,False,1,0,0
rxn_443,Zeus,[OH],Cc1ccccc1,7,0,1,True,1,0,0
rxn_119,Zeus,CCN,[NH2],2,2,0,False,2,0,0
rxn_548,Zeus,C[CH]c1ccccc1,C1CC2CCC1C2,15,0,0,False,10,0,0
rxn_917,Zeus,C=C[C](C)C=C,CCC,9,0,0,False,5,2,0
rxn_1802,Zeus,C[CH]S,C=C=C,5,0,0,False,2,2,0
rxn_1921,Zeus,C#C[C](C)C#C,CC(S)C,9,0,0,False,6,0,2
rxn_409,Zeus,C[C](C)CO,C=C(C)C,8,0,1,False,6,1,0
rxn_477,Zeus,SC=O,[CH3],2,0,1,False,1,1,0
rxn_1938,Zeus,C[C](C=C)S,CC(S)C,7,0,0,False,6,1,0
rxn_1951,Zeus,[CH3],CC=S,3,0,0,False,1,1,0
rxn_1894,Zeus,C[C](C=C)S,CCS,6,0,0,False,5,1,0
rxn_1372,Zeus,C#CCC#C,S=C[C](C)C,9,0,0,False,5,1,2
rxn_1958,Zeus,C=C[C](C)C,CC=S,7,0,0,False,4,2,0
rxn_72,Zeus,[H][H],[S],0,0,0,False,1,0,0
rxn_1952,Zeus,CC=S,C[CH2],4,0,0,False,2,1,0
rxn_1095,Zeus,C=CC(C)C,[CH2]c1ccccc1,12,0,0,True,4,1,0
rxn_759,Zeus,[H],C=C(C)C,4,0,0,False,2,1,0
rxn_1622,Zeus,C=CC,[c]1ccccc1,9,0,0,True,1,1,0
rxn_458,Zeus,CCOO,C[CH]C=O,5,0,3,False,5,1,0
rxn_1235,Zeus,C#CC,[CH2]S,4,0,0,False,2,0,1
rxn_432,Zeus,[O]O,C=CCC,4,0,2,False,3,1,0
rxn_335,Zeus,C[C]=O,CCC,5,0,1,False,3,1,0
rxn_783,Zeus,[OH],CCCCO,4,0,2,False,4,0,0
rxn_1318,Zeus,C#CC(C)C,[CH]=C,7,0,0,False,3,1,1
rxn_1297,Zeus,C#CCC,C[C]=S,6,0,0,False,3,1,1
rxn_78,Zeus,SS,[SH],0,0,0,False,1,0,0
rxn_1903,Zeus,S[C]=S,CCS,3,0,0,False,3,1,0
rxn_1177,Zeus,C=C[CH]C=C,C=CC(C)C=C,11,0,0,False,5,4,0
rxn_640,Zeus,N=N,[CH3],1,2,0,False,0,1,0
rxn_1820,Zeus,S[CH]C=S,C=C=C,5,0,0,False,2,3,0
rxn_1945,Zeus,[CH]=S,CC(S)C,4,0,0,False,3,1,0
rxn_1447,Zeus,C#C[C](C)C#C,Cc1ccccc1,13,0,0,True,4,0,2
rxn_285,Zeus,[H][H],[O],0,0,1,False,1,0,0
rxn_1175,Zeus,C=CC(C)C=C,C=C[CH]C,10,0,0,False,5,3,0
rxn_1670,Zeus,C[C](S)C,C=CC=C,7,0,0,False,4,2,0
rxn_1620,Zeus,C=CC,C[C](C)c1ccccc1,12,0,0,True,4,1,0
rxn_1862,Zeus,S=[C]C#C,CS,4,0,0,False,2,1,1
rxn_1805,Zeus,CS,C[C](C)C,5,0,0,False,4,0,0
rxn_2004,Zeus,C=C[C](C)C=C,CCC=S,9,0,0,False,5,3,0
rxn_1354,Zeus,C#CCC#C,C=C[C](C)C=C,11,0,0,False,5,2,2
rxn_363,Zeus,C=O,C[CH]C,4,0,1,False,2,1,0
rxn_389,Zeus,CO,C[CH2],3,0,1,False,2,0,0
rxn_170,Zeus,[Cl],C=C,2,0,0,False,0,1,0
rxn_35,Zeus,OO,[CH]=CCC,4,0,2,False,3,1,0
rxn_1495,Zeus,C=[C]C,CCc1ccccc1,11,0,0,True,3,1,0
rxn_1624,Zeus,[CH2]S,C=CC,4,0,0,False,2,1,0
rxn_568,Zeus,C#C[C](C)C#C,C1CC2CCCC2C1,14,0,0,False,12,0,2
rxn_1991,Zeus,S[C]=S,CC=S,3,0,0,False,2,2,0
rxn_965,Zeus,C#C[C](C)C#C,CC(C)C,10,0,0,False,6,0,2
rxn_225,Zeus,CCO,[O],2,0,2,False,2,0,0
rxn_578,Zeus,C[CH2],C1CCC2CCCC2C1,11,0,0,False,11,0,0
rxn_1299,Zeus,C#CCC,C=C[C]=S,7,0,0,False,3,2,1
rxn_1851,Zeus,C[C](C=C)S,CS,5,0,0,False,4,1,0
rxn_1593,Zeus,C=[C]C=S,C=C,5,0,0,False,1,3,0
rxn_214,Zeus,CC,[O][O],2,0,2,False,2,0,0
rxn_843,Zeus,C=[C]C,C,4,0,0,False,1,1,0
rxn_711,Zeus,[O]O,NO,0,1,3,False,2,0,0
rxn_1184,Zeus,C=CC(C)C=C,C[CH]c1ccccc1,14,0,0,True,5,2,0
rxn_1280,Zeus,C#CCC,C[CH]S,6,0,0,False,4,0,1
rxn_414,Zeus,CC(C)[CH]O,C=CC,7,0,1,False,5,1,0
rxn_1103,Zeus,[CH2]S,C=CC(C)C,6,0,0,False,4,1,0
rxn_181,Zeus,c1ccccc1,[CH3],7,0,0,False,0,0,0
rxn_358,Zeus,C=O,[O][O],1,0,3,False,1,1,0
rxn_1001,Zeus,C=C[C](C)C,C=CC,8,0,0,False,4,2,0
rxn_1,Zeus,OO,C[CH]CCO,4,0,3,False,5,0,0
rxn_1506,Zeus,C=[C]C=S,CCc1ccccc1,11,0,0,True,3,2,0
rxn_1956,Zeus,[CH2]C=C,CC=S,5,0,0,False,2,2,0
rxn_1649,Zeus,C=CC=C,C[CH]C,7,0,0,False,3,2,0
rxn_293,Zeus,CC,[O],2,0,1,False,1,0,0
rxn_227,Zeus,CCO,[OH],2,0,2,False,2,0,0
rxn_730,Zeus,[OH],C1CCC2CCCC2C1,9,0,1,False,10,0,0
rxn_896,Zeus,S[CH]C=C,CC,5,0,0,False,3,1,0
rxn_413,Zeus,C[C](C)CO,C=CC,7,0,1,False,5,1,0
rxn_1151,Zeus,C[CH]C=S,C=CCC=C,8,0,0,False,4,3,0
rxn_121,Zeus,CCN,[OH],2,1,1,False,2,0,0
rxn_1839,Zeus,CS,[c]1ccccc1,7,0,0,True,1,0,0
rxn_1327,Zeus,C#CC(C)C,C[CH]C=S,8,0,0,False,5,1,1
rxn_1893,Zeus,S[CH]C=C,CCS,5,0,0,False,4,1,0
